drug1.conc,drug2.conc,effect,effect.95ci,drug1,drug2,drug1.units,drug2.units,expt.date,sample
0.01,0.05,0.8366370000000001,1.0,NVPBGT226,Lumefantrine,uM,uM,228,plasmodium_falciparum_Dd2
0.01,0.025,2.71164,1.0,NVPBGT226,Lumefantrine,uM,uM,228,plasmodium_falciparum_Dd2
0.01,0.0125,5.249146,1.0,NVPBGT226,Lumefantrine,uM,uM,228,plasmodium_falciparum_Dd2
0.01,0.00625,7.606778,1.0,NVPBGT226,Lumefantrine,uM,uM,228,plasmodium_falciparum_Dd2
0.01,0.003125,6.751991,1.0,NVPBGT226,Lumefantrine,uM,uM,228,plasmodium_falciparum_Dd2
0.01,0.0015625,8.950074,1.0,NVPBGT226,Lumefantrine,uM,uM,228,plasmodium_falciparum_Dd2
0.01,0.00078125,9.082722,1.0,NVPBGT226,Lumefantrine,uM,uM,228,plasmodium_falciparum_Dd2
0.01,0.000390625,6.9432089999999995,1.0,NVPBGT226,Lumefantrine,uM,uM,228,plasmodium_falciparum_Dd2
0.01,0.000195375,4.280879,1.0,NVPBGT226,Lumefantrine,uM,uM,228,plasmodium_falciparum_Dd2
0.01,0.0,7.164522,1.0,NVPBGT226,Lumefantrine,uM,uM,228,plasmodium_falciparum_Dd2
0.005,0.05,1.4135790000000001,1.0,NVPBGT226,Lumefantrine,uM,uM,228,plasmodium_falciparum_Dd2
0.005,0.025,6.335478,1.0,NVPBGT226,Lumefantrine,uM,uM,228,plasmodium_falciparum_Dd2
0.005,0.0125,11.859599000000001,1.0,NVPBGT226,Lumefantrine,uM,uM,228,plasmodium_falciparum_Dd2
0.005,0.00625,16.933546,1.0,NVPBGT226,Lumefantrine,uM,uM,228,plasmodium_falciparum_Dd2
0.005,0.003125,19.66991,1.0,NVPBGT226,Lumefantrine,uM,uM,228,plasmodium_falciparum_Dd2
0.005,0.0015625,15.807304,1.0,NVPBGT226,Lumefantrine,uM,uM,228,plasmodium_falciparum_Dd2
0.005,0.00078125,20.213795,1.0,NVPBGT226,Lumefantrine,uM,uM,228,plasmodium_falciparum_Dd2
0.005,0.000390625,13.864054999999999,1.0,NVPBGT226,Lumefantrine,uM,uM,228,plasmodium_falciparum_Dd2
0.005,0.000195375,18.121506,1.0,NVPBGT226,Lumefantrine,uM,uM,228,plasmodium_falciparum_Dd2
0.005,0.0,15.737576,1.0,NVPBGT226,Lumefantrine,uM,uM,228,plasmodium_falciparum_Dd2
0.0025,0.05,2.123308,1.0,NVPBGT226,Lumefantrine,uM,uM,228,plasmodium_falciparum_Dd2
0.0025,0.025,6.600313000000001,1.0,NVPBGT226,Lumefantrine,uM,uM,228,plasmodium_falciparum_Dd2
0.0025,0.0125,15.589556,1.0,NVPBGT226,Lumefantrine,uM,uM,228,plasmodium_falciparum_Dd2
0.0025,0.00625,29.155440999999996,1.0,NVPBGT226,Lumefantrine,uM,uM,228,plasmodium_falciparum_Dd2
0.0025,0.003125,38.48772,1.0,NVPBGT226,Lumefantrine,uM,uM,228,plasmodium_falciparum_Dd2
0.0025,0.0015625,50.877590000000005,1.0,NVPBGT226,Lumefantrine,uM,uM,228,plasmodium_falciparum_Dd2
0.0025,0.00078125,28.639153000000004,1.0,NVPBGT226,Lumefantrine,uM,uM,228,plasmodium_falciparum_Dd2
0.0025,0.000390625,27.239925,1.0,NVPBGT226,Lumefantrine,uM,uM,228,plasmodium_falciparum_Dd2
0.0025,0.000195375,48.8992,1.0,NVPBGT226,Lumefantrine,uM,uM,228,plasmodium_falciparum_Dd2
0.0025,0.0,47.799995,1.0,NVPBGT226,Lumefantrine,uM,uM,228,plasmodium_falciparum_Dd2
0.00125,0.05,1.467333,1.0,NVPBGT226,Lumefantrine,uM,uM,228,plasmodium_falciparum_Dd2
0.00125,0.025,8.166588,1.0,NVPBGT226,Lumefantrine,uM,uM,228,plasmodium_falciparum_Dd2
0.00125,0.0125,35.204229999999995,1.0,NVPBGT226,Lumefantrine,uM,uM,228,plasmodium_falciparum_Dd2
0.00125,0.00625,77.39986999999999,1.0,NVPBGT226,Lumefantrine,uM,uM,228,plasmodium_falciparum_Dd2
0.00125,0.003125,90.33019,1.0,NVPBGT226,Lumefantrine,uM,uM,228,plasmodium_falciparum_Dd2
0.00125,0.0015625,97.941,1.0,NVPBGT226,Lumefantrine,uM,uM,228,plasmodium_falciparum_Dd2
0.00125,0.00078125,94.62571,1.0,NVPBGT226,Lumefantrine,uM,uM,228,plasmodium_falciparum_Dd2
0.00125,0.000390625,96.910736,1.0,NVPBGT226,Lumefantrine,uM,uM,228,plasmodium_falciparum_Dd2
0.00125,0.000195375,101.39728000000001,1.0,NVPBGT226,Lumefantrine,uM,uM,228,plasmodium_falciparum_Dd2
0.00125,0.0,102.742386,1.0,NVPBGT226,Lumefantrine,uM,uM,228,plasmodium_falciparum_Dd2
0.000625,0.05,1.446081,1.0,NVPBGT226,Lumefantrine,uM,uM,228,plasmodium_falciparum_Dd2
0.000625,0.025,8.286736,1.0,NVPBGT226,Lumefantrine,uM,uM,228,plasmodium_falciparum_Dd2
0.000625,0.0125,42.828465,1.0,NVPBGT226,Lumefantrine,uM,uM,228,plasmodium_falciparum_Dd2
0.000625,0.00625,84.389656,1.0,NVPBGT226,Lumefantrine,uM,uM,228,plasmodium_falciparum_Dd2
0.000625,0.003125,92.97716,1.0,NVPBGT226,Lumefantrine,uM,uM,228,plasmodium_falciparum_Dd2
0.000625,0.0015625,102.0139,1.0,NVPBGT226,Lumefantrine,uM,uM,228,plasmodium_falciparum_Dd2
0.000625,0.00078125,103.094124,1.0,NVPBGT226,Lumefantrine,uM,uM,228,plasmodium_falciparum_Dd2
0.000625,0.000390625,101.04614000000001,1.0,NVPBGT226,Lumefantrine,uM,uM,228,plasmodium_falciparum_Dd2
0.000625,0.000195375,102.906746,1.0,NVPBGT226,Lumefantrine,uM,uM,228,plasmodium_falciparum_Dd2
0.000625,0.0,103.14431,1.0,NVPBGT226,Lumefantrine,uM,uM,228,plasmodium_falciparum_Dd2
0.0003125,0.05,2.247484,1.0,NVPBGT226,Lumefantrine,uM,uM,228,plasmodium_falciparum_Dd2
0.0003125,0.025,8.694175,1.0,NVPBGT226,Lumefantrine,uM,uM,228,plasmodium_falciparum_Dd2
0.0003125,0.0125,55.63105,1.0,NVPBGT226,Lumefantrine,uM,uM,228,plasmodium_falciparum_Dd2
0.0003125,0.00625,86.81442,1.0,NVPBGT226,Lumefantrine,uM,uM,228,plasmodium_falciparum_Dd2
0.0003125,0.003125,95.12680999999999,1.0,NVPBGT226,Lumefantrine,uM,uM,228,plasmodium_falciparum_Dd2
0.0003125,0.0015625,101.23662,1.0,NVPBGT226,Lumefantrine,uM,uM,228,plasmodium_falciparum_Dd2
0.0003125,0.00078125,100.30664,1.0,NVPBGT226,Lumefantrine,uM,uM,228,plasmodium_falciparum_Dd2
0.0003125,0.000390625,103.30465,1.0,NVPBGT226,Lumefantrine,uM,uM,228,plasmodium_falciparum_Dd2
0.0003125,0.000195375,102.02983,1.0,NVPBGT226,Lumefantrine,uM,uM,228,plasmodium_falciparum_Dd2
0.0003125,0.0,104.94963,1.0,NVPBGT226,Lumefantrine,uM,uM,228,plasmodium_falciparum_Dd2
0.00015625,0.05,1.973112,1.0,NVPBGT226,Lumefantrine,uM,uM,228,plasmodium_falciparum_Dd2
0.00015625,0.025,9.138699,1.0,NVPBGT226,Lumefantrine,uM,uM,228,plasmodium_falciparum_Dd2
0.00015625,0.0125,50.14832,1.0,NVPBGT226,Lumefantrine,uM,uM,228,plasmodium_falciparum_Dd2
0.00015625,0.00625,86.980965,1.0,NVPBGT226,Lumefantrine,uM,uM,228,plasmodium_falciparum_Dd2
