ConcRow,ConcCol,ConcRowUnit,ConcColUnit,DrugRow,DrugCol,Response,BlockID,Row,Col
0.0,0.0,uM,uM,methotrexate,gramicidin,105.529854,1,1,1
0.001953125,0.0,uM,uM,methotrexate,gramicidin,107.105965,1,2,1
0.00390625,0.0,uM,uM,methotrexate,gramicidin,107.498985,1,3,1
0.0078125,0.0,uM,uM,methotrexate,gramicidin,99.624,1,4,1
0.015625,0.0,uM,uM,methotrexate,gramicidin,109.9562,1,5,1
0.03125,0.0,uM,uM,methotrexate,gramicidin,76.01743,1,6,1
0.0625,0.0,uM,uM,methotrexate,gramicidin,21.020964000000006,1,7,1
0.125,0.0,uM,uM,methotrexate,gramicidin,10.562678,1,8,1
0.25,0.0,uM,uM,methotrexate,gramicidin,3.662865,1,9,1
0.5,0.0,uM,uM,methotrexate,gramicidin,0.6573289999999999,1,10,1
0.0,3.9125e-05,uM,uM,methotrexate,gramicidin,45.226376,1,1,2
0.001953125,3.9125e-05,uM,uM,methotrexate,gramicidin,54.87357,1,2,2
0.00390625,3.9125e-05,uM,uM,methotrexate,gramicidin,56.83380500000001,1,3,2
0.0078125,3.9125e-05,uM,uM,methotrexate,gramicidin,46.032635,1,4,2
0.015625,3.9125e-05,uM,uM,methotrexate,gramicidin,74.42985,1,5,2
0.03125,3.9125e-05,uM,uM,methotrexate,gramicidin,51.192966,1,6,2
0.0625,3.9125e-05,uM,uM,methotrexate,gramicidin,23.973343,1,7,2
0.125,3.9125e-05,uM,uM,methotrexate,gramicidin,5.693611,1,8,2
0.25,3.9125e-05,uM,uM,methotrexate,gramicidin,2.653423,1,9,2
0.5,3.9125e-05,uM,uM,methotrexate,gramicidin,0.326358,1,10,2
0.0,7.8125e-05,uM,uM,methotrexate,gramicidin,22.688337,1,1,3
0.001953125,7.8125e-05,uM,uM,methotrexate,gramicidin,23.61008,1,2,3
0.00390625,7.8125e-05,uM,uM,methotrexate,gramicidin,29.23785,1,3,3
0.0078125,7.8125e-05,uM,uM,methotrexate,gramicidin,30.11676,1,4,3
0.015625,7.8125e-05,uM,uM,methotrexate,gramicidin,40.345554,1,5,3
0.03125,7.8125e-05,uM,uM,methotrexate,gramicidin,42.966854,1,6,3
0.0625,7.8125e-05,uM,uM,methotrexate,gramicidin,16.850191,1,7,3
0.125,7.8125e-05,uM,uM,methotrexate,gramicidin,6.559067,1,8,3
0.25,7.8125e-05,uM,uM,methotrexate,gramicidin,1.2661129999999998,1,9,3
0.5,7.8125e-05,uM,uM,methotrexate,gramicidin,-0.525094,1,10,3
0.0,0.00015625,uM,uM,methotrexate,gramicidin,12.589525,1,1,4
0.001953125,0.00015625,uM,uM,methotrexate,gramicidin,10.336814,1,2,4
0.00390625,0.00015625,uM,uM,methotrexate,gramicidin,12.033074,1,3,4
0.0078125,0.00015625,uM,uM,methotrexate,gramicidin,9.617925,1,4,4
0.015625,0.00015625,uM,uM,methotrexate,gramicidin,17.137504999999994,1,5,4
0.03125,0.00015625,uM,uM,methotrexate,gramicidin,5.538916,1,6,4
0.0625,0.00015625,uM,uM,methotrexate,gramicidin,3.204767,1,7,4
0.125,0.00015625,uM,uM,methotrexate,gramicidin,3.25084,1,8,4
0.25,0.00015625,uM,uM,methotrexate,gramicidin,0.034816,1,9,4
0.5,0.00015625,uM,uM,methotrexate,gramicidin,-0.229104,1,10,4
